;;;;;;;;
;;;;;;;;
;;;;;;;;
Name;#1;#2;#3;#4;#5;#6;#7;#8
728;4,60543E-02;2,65795E-02;3,28972E-02;3,23924E-02;3,80057E-02;3,80954E-02;3,82557E-02;3,77842E-02
729;4,31998E-02;2,48250E-02;3,11531E-02;3,03784E-02;3,63040E-02;3,57909E-02;3,57624E-02;3,61029E-02
730;3,99907E-02;2,23714E-02;2,79598E-02;2,73359E-02;3,27024E-02;3,19299E-02;3,29164E-02;3,28807E-02
731;3,53432E-02;1,95373E-02;2,48569E-02;2,40794E-02;2,89163E-02;2,84174E-02;2,86657E-02;2,90357E-02
732;3,03780E-02;1,63682E-02;2,12215E-02;2,02865E-02;2,45582E-02;2,43348E-02;2,45935E-02;2,45521E-02
733;2,53587E-02;1,35882E-02;1,72796E-02;1,70257E-02;2,05049E-02;2,04490E-02;2,08025E-02;2,02275E-02
734;2,07581E-02;1,12060E-02;1,42992E-02;1,40398E-02;1,69121E-02;1,68950E-02;1,68403E-02;1,73090E-02
735;1,74150E-02;9,14700E-03;1,19190E-02;1,16304E-02;1,40480E-02;1,41886E-02;1,38481E-02;1,42510E-02
736;1,41428E-02;7,41477E-03;9,54192E-03;9,48567E-03;1,18945E-02;1,11748E-02;1,14726E-02;1,13231E-02
737;1,17255E-02;6,24121E-03;7,99942E-03;7,74074E-03;9,58777E-03;9,43764E-03;9,52008E-03;9,63363E-03
738;9,71827E-03;5,10725E-03;6,43647E-03;6,42796E-03;8,15545E-03;7,96188E-03;7,89130E-03;7,85878E-03
739;7,99824E-03;4,25864E-03;5,42621E-03;5,40162E-03;6,66031E-03;6,20959E-03;6,60519E-03;6,63126E-03
740;6,79202E-03;3,71090E-03;4,69240E-03;4,43620E-03;5,75410E-03;5,66100E-03;5,69687E-03;5,66542E-03
741;5,68465E-03;3,03804E-03;3,93054E-03;4,12037E-03;4,85886E-03;4,79931E-03;4,53780E-03;4,61417E-03
742;4,76120E-03;2,54836E-03;3,30459E-03;3,36395E-03;4,11016E-03;3,99186E-03;3,93331E-03;4,10073E-03
743;4,13158E-03;2,29829E-03;2,77056E-03;2,80416E-03;3,56562E-03;3,31270E-03;3,39563E-03;3,58780E-03
744;3,42708E-03;1,94124E-03;2,42970E-03;2,28709E-03;3,00831E-03;3,03041E-03;2,71401E-03;2,92925E-03
745;2,94996E-03;1,53178E-03;2,09987E-03;1,96386E-03;2,41758E-03;2,44033E-03;2,33725E-03;2,62405E-03
746;2,49869E-03;1,30397E-03;1,67432E-03;1,81505E-03;2,08634E-03;2,05217E-03;1,98305E-03;2,06354E-03
747;1,96939E-03;1,05380E-03;1,55440E-03;1,54931E-03;1,80087E-03;1,96696E-03;1,76493E-03;1,91997E-03
748;1,77716E-03;8,48450E-04;1,24777E-03;1,21981E-03;1,64122E-03;1,53098E-03;1,60992E-03;1,42147E-03
749;1,52120E-03;8,20105E-04;1,18848E-03;1,09549E-03;1,59031E-03;1,22788E-03;1,36250E-03;1,39035E-03
750;1,29603E-03;6,85360E-04;8,27079E-04;8,04097E-04;1,25835E-03;1,08746E-03;1,25067E-03;1,38720E-03
751;1,00779E-03;4,93677E-04;7,89144E-04;6,93625E-04;1,10219E-03;8,61006E-04;1,14433E-03;9,52838E-04
752;9,63478E-04;5,14046E-04;7,18261E-04;8,11473E-04;9,98738E-04;8,51478E-04;8,04026E-04;9,83515E-04
753;8,09398E-04;4,55868E-04;6,11303E-04;6,17194E-04;8,10467E-04;5,77914E-04;6,73069E-04;8,52791E-04
754;5,13036E-04;4,58279E-04;3,48142E-04;5,10838E-04;8,77197E-04;8,38164E-04;5,75885E-04;9,96396E-04
755;6,34207E-04;3,58252E-04;4,83691E-04;5,75819E-04;8,42132E-04;7,75889E-04;7,63851E-04;7,08351E-04
756;4,19736E-04;2,74374E-04;3,21920E-04;4,52773E-04;6,00583E-04;5,78768E-04;6,23671E-04;7,61491E-04
757;4,24632E-04;2,36811E-04;3,59305E-04;3,43107E-04;5,44036E-04;5,98593E-04;5,11615E-04;6,44408E-04
758;4,89259E-04;2,24798E-04;4,67197E-04;3,80970E-04;7,30788E-04;3,83060E-04;5,71045E-04;5,78872E-04
759;2,87989E-04;2,18362E-04;1,32942E-04;4,36905E-04;6,07267E-04;4,34013E-04;5,72852E-04;4,10995E-04
760;3,97427E-04;2,86535E-04;2,42806E-04;3,39161E-04;4,30119E-04;3,63685E-04;3,76691E-04;5,90227E-04
761;4,17986E-04;2,06800E-04;2,67839E-04;3,83425E-04;3,69248E-04;3,46586E-04;4,31495E-04;4,15380E-04
762;3,88361E-04;1,75134E-04;2,76006E-04;3,99061E-04;4,48973E-04;3,56876E-04;4,40924E-04;3,97049E-04
763;1,76052E-04;2,20690E-04;2,04890E-04;3,41924E-04;3,02942E-04;4,83643E-04;3,74932E-04;3,66507E-04
764;1,50438E-04;1,06805E-04;2,31917E-04;2,95255E-04;2,57267E-04;2,98674E-04;1,80213E-04;3,42473E-04
765;2,50859E-04;9,42775E-05;1,78428E-04;4,27851E-04;2,98742E-04;1,48282E-04;6,04144E-04;3,18358E-04
766;2,42147E-04;1,77149E-05;4,42330E-04;2,99613E-04;5,02720E-04;4,52223E-04;1,95649E-04;2,89871E-04
767;1,69910E-04;9,28835E-05;1,07581E-04;2,01510E-04;1,53513E-04;2,74696E-04;3,28528E-04;2,31718E-04
768;1,44008E-04;1,51534E-04;1,10958E-04;2,14311E-04;2,45824E-04;1,03607E-04;4,90428E-04;3,13169E-04
769;2,15625E-04;7,82022E-05;1,97647E-04;2,58009E-04;1,07712E-04;2,45489E-04;2,53364E-04;2,70035E-04
770;2,57175E-04;4,70311E-05;4,14062E-05;2,08670E-04;2,51736E-04;1,34918E-04;3,69454E-04;3,29206E-04
771;1,02151E-04;1,70093E-04;1,52984E-04;2,11058E-04;2,44237E-04;1,08789E-04;3,54658E-04;2,30892E-04
772;1,85105E-04;2,02961E-04;2,39430E-04;2,78882E-04;9,72238E-05;3,51449E-04;1,93664E-04;1,71919E-04
773;2,00563E-04;1,23804E-04;2,22373E-04;2,68857E-04;1,22357E-04;1,95717E-04;2,93325E-04;1,22393E-04
774;1,99956E-04;1,77784E-04;9,47624E-05;3,27334E-04;1,11353E-04;3,04073E-04;2,44998E-04;1,34266E-04
775;1,34334E-04;8,39825E-06;5,11575E-06;2,17730E-04;3,26985E-04;6,29403E-04;2,27659E-04;1,64582E-05
776;1,63674E-04;1,24022E-04;1,19317E-04;3,72122E-04;5,31217E-05;3,12590E-04;3,26973E-04;2,46244E-06
777;2,88488E-05;8,84637E-05;1,30448E-04;1,54608E-04;2,62950E-04;3,70366E-04;3,78659E-04;6,70274E-05
778;1,11228E-04;1,63358E-04;2,34715E-04;1,24328E-04;4,80325E-04;9,43157E-05;4,04762E-04;2,39444E-04
779;1,29538E-04;6,54908E-05;9,21349E-05;2,82579E-04;4,02391E-04;1,06298E-04;5,62364E-05;3,59116E-04
780;1,58224E-04;2,26149E-05;5,61940E-06;2,19683E-04;2,43262E-04;6,40803E-05;4,64372E-04;9,92067E-05
781;1,01303E-04;1,42985E-05;6,28054E-05;1,96614E-04;9,92175E-05;1,14501E-04;3,32263E-04;3,72839E-04
782;1,12554E-04;9,65172E-05;1,31090E-06;6,28968E-05;4,22427E-04;1,89779E-04;2,17501E-04;1,07799E-04
783;8,08162E-05;2,88658E-05;8,13563E-05;2,12188E-04;1,79335E-04;2,34930E-04;1,69087E-04;1,88639E-04
784;1,13842E-04;6,54562E-05;1,86816E-05;1,92227E-04;1,76894E-04;1,16116E-04;2,22393E-04;1,62275E-04
785;6,93299E-05;5,66419E-05;6,94303E-05;8,26280E-07;8,97037E-06;8,25828E-06;4,30696E-04;2,36805E-04
786;5,63432E-05;4,78876E-05;1,53035E-04;1,67816E-04;3,11445E-04;1,21180E-04;5,07488E-06;4,33100E-06
787;2,32672E-05;8,59121E-05;-3,45588E-06;-1,56356E-05;3,90913E-04;1,15091E-04;2,13436E-04;2,05465E-04
788;1,28018E-04;5,41489E-05;8,88499E-05;1,88351E-04;2,95822E-04;1,79132E-04;9,29303E-05;2,80598E-04
789;1,45409E-04;9,73817E-05;1,33061E-04;1,46343E-04;3,22749E-04;2,12613E-04;1,43752E-04;1,33769E-04
790;1,43511E-04;1,29878E-04;2,15075E-04;1,82996E-05;2,04392E-04;1,02994E-04;1,97470E-04;2,10850E-04
791;5,40184E-05;6,44239E-06;2,90873E-04;8,82784E-05;8,30731E-05;2,39272E-04;1,84775E-04;1,02840E-04
792;6,31056E-05;1,18486E-04;1,36619E-04;6,85146E-06;1,81833E-04;1,65658E-04;1,93528E-04;2,45840E-04
793;1,10348E-04;3,18339E-05;4,52360E-05;1,31773E-04;2,11113E-04;1,05852E-04;4,79019E-05;-5,34742E-05
794;1,91622E-04;1,74038E-07;1,91186E-04;2,07770E-05;1,12512E-04;-1,27377E-05;1,53724E-05;1,55506E-04
795;1,73842E-04;-1,29143E-05;1,65758E-04;6,55457E-05;7,20951E-05;3,91269E-05;1,57591E-04;4,41943E-05
796;2,16376E-05;1,17466E-04;2,47734E-04;1,42883E-04;2,10085E-04;2,39270E-04;9,09214E-05;2,41627E-04
797;1,82994E-04;8,00447E-05;8,31264E-05;-5,91619E-06;1,22260E-05;2,03967E-04;2,93325E-04;1,98627E-04
798;3,55134E-06;-3,65262E-06;8,33568E-05;1,50228E-05;2,89144E-04;1,24013E-04;5,97085E-05;1,21664E-04
799;8,18717E-05;5,30751E-05;5,85816E-05;8,87799E-07;1,52762E-04;3,81098E-05;1,92879E-04;1,13843E-04
800;1,05910E-04;3,15953E-05;-2,05566E-05;1,39512E-04;1,39895E-04;1,38125E-06;1,15094E-05;2,36381E-05
;;;;;;;;
;;;;;;;;
Name of spectral function;2006-25-EG_80_B.csv;2006-25-EG_80_B.csv;2006-25-EG_80_B.csv;2006-25-EG_80_B.csv;2006-25-EG_80_B.csv;2006-25-EG_80_B.csv;2006-25-EG_80_B.csv;2006-25-EG_80_B.csv
Spectral operation;Multiplication;Multiplication;Multiplication;Multiplication;Multiplication;Multiplication;Multiplication;Multiplication
Wavelength [nm];Ee [W/(sqm*nm)];Ee [W/(sqm*nm)];Ee [W/(sqm*nm)];Ee [W/(sqm*nm)];Ee [W/(sqm*nm)];Ee [W/(sqm*nm)];Ee [W/(sqm*nm)];Ee [W/(sqm*nm)]
300;;;;;;;;
301;;;;;;;;
302;;;;;;;;
303;;;;;;;;
304;;;;;;;;
305;;;;;;;;
306;;;;;;;;
307;;;;;;;;
308;;;;;;;;
309;;;;;;;;
310;;;;;;;;
311;;;;;;;;
312;;;;;;;;
313;;;;;;;;
314;;;;;;;;
315;;;;;;;;
316;;;;;;;;
317;;;;;;;;
318;;;;;;;;
319;;;;;;;;
320;;;;;;;;
321;;;;;;;;
322;;;;;;;;
323;;;;;;;;
324;;;;;;;;
325;;;;;;;;
326;;;;;;;;
327;;;;;;;;
328;;;;;;;;
329;;;;;;;;
330;;;;;;;;
331;;;;;;;;
332;;;;;;;;
333;;;;;;;;
334;;;;;;;;
335;;;;;;;;
336;;;;;;;;
337;;;;;;;;
338;;;;;;;;
339;;;;;;;;
340;;;;;;;;
341;;;;;;;;
342;;;;;;;;
343;;;;;;;;
344;;;;;;;;
345;;;;;;;;
346;;;;;;;;
347;;;;;;;;
348;;;;;;;;
349;;;;;;;;
350;-6,41701E-06;1,07884E-06;2,77934E-05;2,35364E-05;6,99119E-05;2,31526E-26;-2,36373E-06;-9,15422E-06
351;1,33478E-06;-2,22242E-07;-2,15679E-06;9,53804E-06;-7,35980E-06;-1,01893E-25;1,90978E-05;1,80193E-05
352;-4,73126E-07;6,55701E-08;6,36632E-07;1,81613E-05;9,79454E-06;6,28632E-25;2,64965E-05;2,71626E-05
353;3,43554E-07;-1,04473E-08;-1,02425E-07;-2,60705E-06;7,13681E-05;-2,12403E-24;3,74534E-06;-5,42033E-06
354;-2,54259E-07;4,15919E-10;4,96646E-09;2,32432E-07;2,58545E-06;1,90022E-24;4,73487E-07;1,23746E-05
355;5,32219E-06;1,15166E-10;7,40131E-09;9,45852E-07;7,10922E-07;1,28365E-23;1,19254E-07;-9,80820E-08
356;-1,28655E-06;-5,02295E-11;-6,14789E-08;7,36430E-06;-3,13142E-07;-1,24595E-22;5,66428E-08;6,53326E-06
357;4,45447E-06;1,19112E-11;3,05503E-07;-1,00439E-06;8,96081E-08;6,23855E-22;-5,56095E-07;-8,85635E-07
358;3,42776E-06;-2,37633E-12;-1,27253E-06;3,72785E-07;-8,18084E-08;-2,59952E-21;3,48287E-06;1,39277E-07
359;-4,19133E-07;3,41057E-13;8,65301E-06;-5,83681E-07;2,08342E-07;7,98440E-21;9,89187E-07;9,50545E-08
360;4,23896E-09;-9,17721E-15;1,97552E-07;4,00782E-06;-1,27989E-07;-4,95283E-21;-1,95243E-08;-7,41719E-08
361;-1,44445E-07;-8,14478E-15;2,60135E-07;-3,63136E-07;3,83985E-06;-1,04153E-19;1,09190E-07;3,66371E-06
362;1,37688E-06;3,93277E-15;4,25533E-07;3,75409E-07;3,18691E-06;8,47079E-19;-1,06326E-06;6,11490E-06
363;2,26390E-06;-5,72585E-15;-6,56853E-08;3,88506E-07;1,43047E-05;-4,49700E-18;7,12574E-06;5,04370E-06
364;-1,60215E-07;1,78748E-14;3,21048E-08;-5,08879E-08;2,02687E-06;1,60681E-17;4,08673E-06;-8,05647E-07
365;-3,26425E-07;-4,29380E-14;-5,41842E-08;5,47530E-09;4,74431E-06;-3,88672E-17;-3,89908E-07;4,34444E-07
366;3,61411E-06;-1,77321E-14;-2,19338E-08;7,76941E-12;1,18790E-05;-1,60561E-17;2,24711E-09;3,43427E-06
367;-3,55006E-07;1,02392E-12;1,31010E-06;5,02607E-09;1,04451E-06;9,27155E-16;-5,26426E-07;2,14287E-05
368;1,21761E-07;-7,39517E-12;5,07076E-06;-3,79919E-08;1,20491E-05;-6,69632E-15;4,48304E-06;-2,84275E-06
369;-3,87972E-08;3,54911E-11;-5,93103E-07;1,82709E-07;4,01124E-06;3,21371E-14;9,46802E-06;-3,20267E-08
370;4,39033E-08;-1,23491E-10;-5,11130E-07;-6,35802E-07;2,86681E-07;-1,11821E-13;5,29531E-06;4,20754E-06
371;-8,45050E-08;2,63851E-10;4,81632E-06;5,99058E-06;1,93787E-06;2,38916E-13;-5,19541E-07;5,64287E-07
372;9,33919E-07;5,42761E-10;2,72246E-06;8,05858E-06;5,01865E-08;4,91470E-13;1,13659E-05;2,01400E-08
373;5,43142E-08;-9,51492E-09;4,72077E-06;2,61541E-06;1,02911E-05;-8,61575E-12;3,78691E-06;4,85005E-07
374;1,67145E-06;6,15672E-08;-6,64534E-07;-1,82370E-07;1,00369E-05;5,57491E-11;6,52512E-06;1,56024E-06
375;7,42183E-07;-2,78178E-07;9,67496E-08;-3,59983E-07;1,47689E-06;-2,51890E-10;1,14453E-06;-2,24139E-07
376;-9,71946E-08;1,68600E-06;1,18549E-06;3,24486E-06;1,89620E-06;8,08015E-10;6,96344E-06;-1,15056E-08
377;1,55620E-08;1,42767E-07;8,11491E-06;6,95446E-06;1,39578E-05;-1,37031E-09;6,95541E-10;7,84587E-08
378;4,63082E-08;2,97170E-08;-4,44476E-07;1,57123E-06;-8,28520E-07;-7,18165E-09;6,40189E-06;4,29422E-07
379;-5,18850E-07;-4,68761E-09;2,13943E-07;3,38895E-07;4,33307E-07;8,30651E-08;-1,29814E-06;5,75874E-06
380;3,61401E-06;-6,11360E-08;4,32786E-08;-7,58242E-07;-1,28336E-07;-4,81459E-07;3,71646E-06;1,21905E-06
381;5,12338E-06;4,17653E-07;-4,63312E-07;5,49404E-06;6,70442E-08;3,06010E-06;5,72937E-06;-5,21589E-07
382;4,33910E-06;1,38575E-07;3,53474E-06;1,51014E-05;-1,40860E-07;8,90053E-07;1,99215E-07;2,46794E-06
383;1,46474E-06;-6,82162E-09;1,57018E-06;1,29854E-06;1,60336E-07;9,95216E-07;9,21257E-08;-1,09446E-07
384;1,18935E-06;-3,42417E-09;1,22595E-06;5,21288E-06;1,97447E-06;-3,05118E-07;1,29766E-06;7,20650E-06
385;2,19073E-06;1,37073E-09;1,10293E-05;1,02044E-05;1,44654E-05;2,13542E-06;1,70113E-05;1,19451E-06
386;-1,55050E-06;7,78697E-10;1,81773E-06;6,24177E-06;-2,27386E-06;4,63043E-06;6,35413E-06;5,35500E-06
387;8,56478E-06;-5,89691E-09;2,79590E-06;-2,50792E-06;1,54810E-05;-4,70323E-07;7,29257E-06;9,75595E-06
388;1,41242E-06;1,90882E-08;1,84934E-06;1,12917E-05;3,63739E-06;-9,91178E-07;1,31963E-05;1,94902E-05
389;8,52279E-06;-1,09504E-08;1,45567E-05;9,99615E-08;-2,60882E-07;1,02704E-05;7,94462E-06;7,94469E-06
390;-9,44689E-07;7,29112E-07;-1,17598E-06;3,43452E-06;1,41802E-05;1,01615E-06;1,90391E-05;1,89617E-05
391;4,30852E-07;-8,85508E-08;1,36440E-05;1,46559E-05;1,64087E-05;1,17651E-05;3,37098E-05;5,04145E-06
392;-1,12025E-07;-1,60534E-07;2,11962E-05;3,45710E-05;1,37703E-05;5,53732E-06;3,41597E-05;1,78995E-05
393;-3,82138E-08;1,32318E-06;1,53232E-05;1,63800E-05;7,19068E-06;9,72330E-06;4,24751E-05;5,17806E-05
394;3,58228E-06;-2,06761E-08;1,10850E-05;4,00763E-06;2,94901E-05;5,59829E-06;4,23437E-06;9,02588E-06
395;2,09322E-05;2,69949E-06;1,13724E-08;4,26452E-08;2,70565E-05;1,96929E-05;1,32935E-05;1,42133E-05
396;2,49796E-06;1,37709E-06;1,87115E-05;6,32547E-06;1,80331E-05;3,10305E-05;3,76320E-05;6,72443E-06
397;1,54528E-05;3,52641E-06;2,56941E-05;1,94815E-05;6,66709E-05;3,20518E-05;8,03283E-06;4,16941E-05
398;2,68515E-05;2,32454E-05;1,44591E-05;3,17600E-05;3,63498E-05;7,58416E-05;3,93394E-06;2,21107E-05
399;1,04494E-05;2,05069E-05;1,88918E-06;5,17400E-05;9,07400E-05;1,96452E-05;8,53056E-05;3,91093E-05
400;8,61418E-06;2,06138E-05;2,88364E-05;2,41506E-06;1,08014E-04;6,02971E-05;7,45322E-05;4,96185E-05
401;-4,12392E-07;1,49903E-05;3,33575E-05;4,58374E-05;1,09378E-04;9,13828E-05;6,36189E-05;3,40488E-05
402;2,22035E-06;4,26065E-05;4,83851E-06;6,76147E-05;9,39895E-05;1,38670E-04;1,39718E-04;8,11044E-05
403;8,04207E-06;2,36063E-05;4,99282E-05;7,62660E-05;6,18987E-05;1,64662E-04;1,42231E-04;-1,03949E-05
404;2,80034E-05;4,61851E-05;2,52387E-05;7,95149E-05;1,72273E-04;6,15933E-05;9,20151E-05;6,77513E-05
405;4,38659E-05;4,24730E-05;1,34557E-05;5,97363E-05;2,26043E-04;1,78570E-04;4,94833E-05;1,53844E-04
406;2,60378E-05;4,37327E-05;1,62697E-04;8,10500E-05;2,65132E-04;1,89242E-04;2,00183E-04;1,76005E-04
407;7,77440E-05;7,52121E-05;1,63776E-04;2,24261E-05;2,71900E-04;8,06359E-05;1,02518E-04;1,86973E-04
408;4,47746E-05;2,66714E-05;1,37849E-05;3,06378E-04;2,90747E-04;3,66171E-04;2,40709E-04;2,57143E-04
409;1,87862E-05;7,11459E-05;1,65481E-04;9,44087E-05;3,75973E-04;2,00978E-04;2,50604E-04;6,69260E-05
410;4,81117E-05;1,07296E-04;1,29521E-04;3,76843E-04;2,91325E-04;1,79599E-04;2,86654E-04;1,30151E-04
411;2,21302E-04;7,56755E-06;4,81714E-06;2,56095E-04;5,23628E-04;2,97075E-04;6,10135E-04;5,31443E-04
412;7,42762E-06;-6,74793E-06;5,26627E-04;4,13259E-04;5,66393E-04;1,59697E-04;4,25079E-04;5,38023E-04
413;3,60772E-04;1,16872E-04;3,20762E-04;4,19102E-04;8,41735E-04;1,99337E-04;8,52437E-04;8,72448E-04
414;3,27525E-04;1,16150E-04;3,29898E-04;1,64910E-04;1,11413E-03;5,09127E-04;6,01998E-04;7,51059E-04
415;4,34605E-04;3,28624E-04;4,13518E-04;6,61233E-04;1,10701E-03;5,86131E-04;9,45038E-04;9,30276E-04
416;3,29118E-04;5,26407E-05;3,57125E-04;7,20034E-04;9,62766E-04;8,37699E-04;9,21885E-04;8,72102E-04
417;3,32796E-04;2,79904E-04;5,29341E-04;8,47596E-04;1,14717E-03;1,28079E-03;1,22507E-03;9,15712E-04
418;2,22484E-04;2,08234E-04;7,72507E-04;7,54362E-04;1,47624E-03;8,68166E-04;1,29924E-03;1,08953E-03
419;4,86155E-04;4,11313E-04;1,04222E-03;1,02316E-03;1,50011E-03;1,11810E-03;1,34872E-03;1,41886E-03
420;5,88291E-04;6,91963E-04;7,05780E-04;1,49458E-03;1,75701E-03;1,14632E-03;1,64195E-03;1,70745E-03
421;8,16547E-04;4,66610E-04;1,32775E-03;1,97668E-03;1,99960E-03;1,96294E-03;2,17560E-03;1,85495E-03
422;7,47690E-04;3,35426E-04;1,39594E-03;2,08508E-03;2,59155E-03;1,70270E-03;1,93267E-03;2,11022E-03
423;7,38775E-04;8,37364E-04;1,55945E-03;2,01733E-03;2,75715E-03;2,09053E-03;2,85679E-03;2,33747E-03
424;9,17484E-04;6,67109E-04;1,98454E-03;2,51249E-03;3,53382E-03;2,28051E-03;2,45994E-03;3,40047E-03
425;1,28298E-03;1,10037E-03;1,83906E-03;2,42450E-03;3,97942E-03;3,46487E-03;3,19101E-03;3,53015E-03
426;1,33144E-03;1,15484E-03;2,21230E-03;3,26985E-03;4,27233E-03;4,12544E-03;3,51017E-03;4,10247E-03
427;1,56851E-03;1,50704E-03;2,46660E-03;3,54338E-03;5,29302E-03;4,00057E-03;4,12946E-03;4,64949E-03
428;1,74819E-03;1,45842E-03;3,22863E-03;4,01331E-03;6,28720E-03;4,76154E-03;5,11882E-03;5,04859E-03
429;1,94302E-03;1,44954E-03;3,12753E-03;4,91993E-03;8,01574E-03;5,76187E-03;5,93469E-03;6,62356E-03
430;2,53120E-03;2,00842E-03;3,84087E-03;5,79811E-03;8,55462E-03;6,99266E-03;6,86233E-03;7,34033E-03
431;2,40288E-03;2,30956E-03;4,82284E-03;7,06710E-03;1,05029E-02;7,45806E-03;8,29271E-03;8,46936E-03
432;3,15400E-03;2,62816E-03;5,20236E-03;7,56163E-03;1,15906E-02;8,91290E-03;9,21179E-03;9,76921E-03
433;3,47678E-03;3,15561E-03;6,44346E-03;9,07096E-03;1,33054E-02;9,97150E-03;1,01976E-02;1,10010E-02
434;4,35868E-03;3,75611E-03;7,58687E-03;1,03993E-02;1,56761E-02;1,11615E-02;1,17820E-02;1,26687E-02
435;4,49639E-03;4,09359E-03;8,19188E-03;1,18150E-02;1,85654E-02;1,37644E-02;1,39404E-02;1,46475E-02
436;5,26382E-03;5,21894E-03;9,36164E-03;1,28065E-02;1,91034E-02;1,49326E-02;1,59197E-02;1,64681E-02
437;6,15260E-03;5,67945E-03;1,09490E-02;1,59586E-02;2,29208E-02;1,77191E-02;1,85512E-02;1,97227E-02
438;7,15852E-03;6,37787E-03;1,21677E-02;1,78602E-02;2,59044E-02;1,99503E-02;2,04829E-02;2,14341E-02
439;8,29996E-03;6,96954E-03;1,41487E-02;1,97145E-02;2,99155E-02;2,22391E-02;2,35710E-02;2,49146E-02
440;9,46939E-03;8,46506E-03;1,56920E-02;2,25466E-02;3,39021E-02;2,64847E-02;2,75091E-02;2,85174E-02
441;1,01963E-02;9,46255E-03;1,83661E-02;2,63530E-02;3,81895E-02;2,93867E-02;3,06850E-02;3,30759E-02
442;1,20915E-02;1,10886E-02;2,15127E-02;3,01275E-02;4,47703E-02;3,36543E-02;3,57491E-02;3,77730E-02
443;1,36881E-02;1,23674E-02;2,47133E-02;3,52883E-02;5,16903E-02;3,95743E-02;4,13576E-02;4,33066E-02
444;1,61640E-02;1,47072E-02;2,86485E-02;3,91315E-02;5,98751E-02;4,51849E-02;4,67825E-02;5,02025E-02
445;1,89249E-02;1,60873E-02;3,29415E-02;4,56921E-02;6,74572E-02;5,24004E-02;5,39589E-02;5,68053E-02
446;2,12263E-02;1,87776E-02;3,71265E-02;5,14530E-02;7,77573E-02;5,92461E-02;6,13301E-02;6,49568E-02
447;2,46197E-02;2,17087E-02;4,19034E-02;5,92886E-02;8,55614E-02;6,66208E-02;6,89097E-02;7,21608E-02
448;2,75832E-02;2,43091E-02;4,66890E-02;6,48481E-02;9,34848E-02;7,34976E-02;7,65315E-02;7,90705E-02
449;2,98083E-02;2,69123E-02;5,12909E-02;7,04200E-02;1,00562E-01;7,97916E-02;8,15024E-02;8,64399E-02
450;3,16899E-02;2,89559E-02;5,36268E-02;7,45307E-02;1,05197E-01;8,29443E-02;8,52157E-02;8,95687E-02
451;3,33687E-02;2,95754E-02;5,55479E-02;7,66297E-02;1,08301E-01;8,47436E-02;8,71484E-02;9,23742E-02
452;3,39427E-02;3,04097E-02;5,63225E-02;7,60629E-02;1,06580E-01;8,69849E-02;8,77430E-02;9,21150E-02
453;3,39992E-02;3,00533E-02;5,55322E-02;7,44390E-02;1,04253E-01;8,45869E-02;8,51896E-02;8,97094E-02
454;3,21613E-02;2,92901E-02;5,33147E-02;7,08460E-02;9,77491E-02;7,99365E-02;8,19789E-02;8,59517E-02
455;3,10757E-02;2,80193E-02;5,00200E-02;6,63145E-02;9,16035E-02;7,47192E-02;7,64653E-02;7,93967E-02
456;2,77002E-02;2,51723E-02;4,54794E-02;6,02349E-02;8,22981E-02;6,62085E-02;6,88287E-02;7,12458E-02
457;2,52717E-02;2,27222E-02;4,05912E-02;5,35599E-02;7,29190E-02;5,96102E-02;6,15026E-02;6,35341E-02
458;2,25824E-02;2,05697E-02;3,61106E-02;4,73559E-02;6,50721E-02;5,34740E-02;5,42437E-02;5,66290E-02
459;2,04163E-02;1,80838E-02;3,21260E-02;4,25908E-02;5,71001E-02;4,70556E-02;4,85866E-02;5,02456E-02
460;1,75333E-02;1,57495E-02;2,88764E-02;3,71188E-02;5,05803E-02;4,19418E-02;4,31790E-02;4,40510E-02
461;1,61109E-02;1,48468E-02;2,59506E-02;3,38871E-02;4,53838E-02;3,76789E-02;3,81287E-02;3,98843E-02
462;1,44970E-02;1,30783E-02;2,34541E-02;3,02104E-02;4,14856E-02;3,48958E-02;3,52227E-02;3,60207E-02
463;1,32912E-02;1,22124E-02;2,11574E-02;2,77307E-02;3,77534E-02;3,13077E-02;3,17082E-02;3,31350E-02
464;1,21040E-02;1,08459E-02;1,96416E-02;2,54438E-02;3,44316E-02;2,82800E-02;2,93608E-02;3,04081E-02
465;1,13117E-02;1,01128E-02;1,81639E-02;2,27279E-02;3,15784E-02;2,61884E-02;2,68114E-02;2,73955E-02
466;1,02975E-02;8,96008E-03;1,62459E-02;2,09820E-02;2,85518E-02;2,37806E-02;2,38437E-02;2,47441E-02
467;9,03212E-03;8,19255E-03;1,48840E-02;1,84845E-02;2,60594E-02;2,13403E-02;2,20591E-02;2,26833E-02
468;8,36331E-03;7,57126E-03;1,31911E-02;1,73408E-02;2,29905E-02;1,88798E-02;1,98527E-02;2,03770E-02
469;7,56067E-03;6,69974E-03;1,16395E-02;1,52523E-02;2,04054E-02;1,71900E-02;1,71540E-02;1,85396E-02
470;6,60744E-03;6,05404E-03;1,03903E-02;1,35405E-02;1,81530E-02;1,50061E-02;1,55319E-02;1,61026E-02
471;5,75483E-03;5,34697E-03;9,21491E-03;1,20307E-02;1,58240E-02;1,36460E-02;1,36692E-02;1,40157E-02
472;5,30510E-03;4,72362E-03;8,05754E-03;1,04767E-02;1,41860E-02;1,16812E-02;1,14532E-02;1,25590E-02
